cycle,rank,fish_id,position_x,position_y,weight
6390,0,3,-2.531707,-2.997852,89.635099
6390,1,4,5.550233,-5.597813,243.227313
6390,1,5,2.652011,4.470099,1.000000
6390,1,6,2.948758,-4.546979,1.000000
6390,1,7,5.113959,1.321544,1.210495
6390,2,8,-4.262694,0.292423,37.864438
6390,2,9,-0.872222,-2.091766,4.021565
6390,2,10,-2.063757,-7.135843,1.031228
6390,2,11,0.788883,-5.368342,1660.685814
6390,3,12,-2.210690,-9.268487,125.178578
6390,3,13,0.340768,-8.631606,1.385834
6390,3,14,-4.215198,-1.453632,13.005327
6390,3,15,3.154987,4.363339,329.075899
6391,0,0,4.773406,-7.379559,162.780291
6391,0,1,-3.808227,-5.099708,164.418897
6391,0,2,-0.431740,-7.950865,176.052579
6391,0,3,-3.351626,-3.103586,88.406067
6391,1,4,6.329787,-5.809583,243.515893
6391,1,5,2.635843,4.760094,1.233417
6391,1,6,2.132555,-4.653103,1.000000
6391,1,7,4.307507,1.234951,1.000000
6391,2,8,-5.087742,0.189136,37.407010
6391,2,9,-1.696869,-2.194390,3.734403
6391,2,10,-4.268120,-7.387888,1.085518
6391,2,11,-0.040420,-5.476639,1660.558323
6391,3,12,-3.042204,-9.396872,125.150891
6391,3,13,-0.481859,-8.753654,1.229434
6391,3,14,-5.050994,-1.554135,12.721701
6391,3,15,1.512727,3.300283,329.488559
6392,0,0,4.067383,-6.512889,162.682892
6392,0,1,-5.764843,-2.834166,165.418897
6392,0,2,-1.119411,-7.084557,175.918670
6392,0,3,-3.982362,-1.845536,88.933740
6392,1,4,6.350323,-6.100951,243.640333
6392,1,5,1.938826,5.572125,1.147782
6392,1,6,1.440462,-3.794150,1.000000
6392,1,7,3.602821,2.074107,1.000000
6392,2,8,-5.757193,1.047499,37.400502
6392,2,9,-2.382477,-1.349549,3.228514
6392,2,10,-4.950652,-6.523047,1.027847
6392,2,11,-0.722930,-4.615032,1660.443518
6392,3,12,-3.724680,-8.531116,125.119126
6392,3,13,-1.169249,-7.886954,1.224467
6392,3,14,-5.706198,-0.709064,12.635896
6392,3,15,1.706396,2.874210,329.509589
6393,0,0,4.773046,-7.023515,161.352442
6393,0,1,-5.091977,-3.337153,160.270092
6393,0,2,-0.425014,-7.602608,174.907991
6393,0,3,-3.296669,-2.341898,87.122001
6393,1,4,7.113931,-6.607704,241.810933
6393,1,5,4.720566,7.299777,2.019727
6393,1,6,2.209464,-4.715675,1.286600
6393,1,7,4.310875,1.593828,1.000000
6393,2,8,-5.066526,0.563606,36.228826
6393,2,9,-1.695012,-1.835884,2.360566
6393,2,10,-4.255391,-7.030954,1.000000
6393,2,11,0.083767,-7.113986,1661.443518
6393,3,12,-3.033759,-9.047954,124.552858
6393,3,13,-0.474523,-8.400856,1.000000
6393,3,14,-5.031605,-1.211154,12.110941
6393,3,15,2.257484,0.191089,330.030171
6394,0,0,4.497796,-7.485610,160.142661
6394,0,1,-5.407260,-3.783800,156.670753
6394,0,2,-0.032985,-8.232389,175.819845
6394,0,3,-3.590256,-2.786453,84.711054
6394,1,4,6.856224,-7.074845,240.934297
6394,1,5,3.310427,8.060065,2.338109
6394,1,6,1.932808,-5.171891,1.000000
6394,1,7,4.046077,1.160267,1.000000
6394,2,8,-5.370241,0.116933,35.997714
6394,2,9,-1.987123,-2.273381,2.113241
6394,2,10,-2.631606,-6.044611,1.073799
6394,2,11,-0.203122,-7.578273,1659.999555
6394,3,12,-3.334620,-9.505161,124.391273
6394,3,13,-2.771365,-8.455072,1.621963
6394,3,14,-5.308665,-3.590028,13.110941
6394,3,15,1.980538,-0.249465,329.378254
6395,0,0,3.706630,-8.675013,159.828604
6395,0,1,-6.238770,-4.958039,154.800030
6395,0,2,-0.834880,-9.419242,174.956142
6395,0,3,-4.409478,-3.951666,84.061165
6395,1,4,6.111551,-8.261316,240.932996
6395,1,5,3.447363,6.663205,2.346967
6395,1,6,1.133326,-6.353592,1.000000
6395,1,7,3.259907,0.018522,1.000000
6395,2,8,-6.192304,-1.059907,35.287982
6395,2,9,-2.790664,-3.441429,1.000000
6395,2,10,-3.434108,-7.226488,1.000000
6395,2,11,-1.533463,-10.558758,1660.999555
6395,3,12,-5.138533,-10.582604,124.943197
6395,3,13,-3.587115,-9.639492,1.000000
6395,3,14,-7.178324,-6.099392,13.868348
6395,3,15,1.185202,-1.429167,328.266939
6396,0,0,3.793559,-6.959201,159.998388
6396,0,1,-5.864071,-5.246447,152.537742
6396,0,2,-0.447450,-9.718646,174.070930
6396,0,3,-4.030378,-4.224275,82.536054
6396,1,4,6.647659,-9.364962,241.932996
6396,1,5,3.834738,6.425182,1.000000
6396,1,6,1.526158,-6.646406,1.000000
6396,1,7,3.654684,-0.235040,1.000000
6396,2,8,-5.808791,-1.353055,34.179747
6396,2,9,-2.405195,-3.732664,1.000000
6396,2,10,-3.681747,-5.317358,1.051607
6396,2,11,-1.149423,-10.873158,1659.556881
6396,3,12,-4.752778,-10.884457,123.955588
6396,3,13,-3.209723,-9.940135,1.000000
6396,3,14,-4.709960,-6.739205,14.110441
6396,3,15,1.578935,-1.695435,326.612439
6397,0,0,2.529205,-6.002421,156.040910
6397,0,1,-7.163698,-4.289232,147.823327
6397,0,2,-1.726027,-8.770197,172.364122
6397,0,3,-5.318414,-3.249409,81.097648
6397,1,4,5.419685,-8.415478,237.488491
6397,1,5,1.281364,8.416028,2.000000
6397,1,6,0.252685,-5.681361,1.000000
6397,1,7,2.390146,0.716810,1.000000
6397,2,8,-7.106060,-0.376990,28.173656
6397,2,9,-3.699106,-2.760955,1.000000
6397,2,10,-4.984538,-4.364915,1.000000
6397,2,11,-2.428044,-9.928724,1652.580081
6397,3,12,-6.036577,-9.936742,122.368281
6397,3,13,-4.498203,-8.992451,1.000000
6397,3,14,-6.003507,-5.777085,11.411001
6397,3,15,0.304417,-0.721217,322.573515
6398,0,0,3.288166,-6.751732,154.841552
6398,0,1,-6.437155,-5.038559,145.775276
6398,0,2,-0.976900,-9.526311,171.724772
6398,0,3,-4.583201,-3.988284,80.198776
6398,1,4,6.198705,-9.176905,235.721873
6398,1,5,4.033883,6.800409,3.000000
6398,1,6,0.100789,-5.355549,1.363356
6398,1,7,3.140618,-0.020813,1.000000
6398,2,8,-6.371336,-1.103096,26.931125
6398,2,9,-2.954637,-3.501627,1.000000
6398,2,10,-4.240831,-5.106880,1.000000
6398,2,11,-1.679819,-10.684767,1648.774850
6398,3,12,-5.300654,-10.690736,122.226291
6398,3,13,-3.751758,-9.751241,1.000000
6398,3,14,-5.275127,-6.519008,10.004127
6398,3,15,0.516893,-3.149572,323.083585
6399,0,0,2.891893,-6.695513,153.717934
6399,0,1,-8.197333,-5.091810,146.078570
6399,0,2,-0.227436,-9.115519,171.931544
6399,0,3,-5.008220,-3.924395,79.264681
6399,1,4,5.818105,-9.125524,235.618655
6399,1,5,2.336438,5.470122,4.000000
6399,1,6,-0.299537,-5.285389,1.000000
6399,1,7,2.749036,0.077118,1.000000
6399,2,8,-6.781922,-1.034132,26.860151
6399,2,9,-3.371348,-3.444394,1.000000
6399,2,10,-4.664771,-5.033193,1.000000
6399,2,11,-2.083961,-10.644123,1647.051053
6399,3,12,-5.709052,-10.643089,121.767341
6399,3,13,-4.162553,-9.702610,1.000000
6399,3,14,-5.688281,-6.460872,9.154971
6399,3,15,0.877624,-1.019331,323.823849
6400,0,0,4.494209,-6.391596,147.726918
6400,0,1,-6.622995,-4.782995,127.863079
6400,0,2,1.350771,-8.813118,162.376581
6400,0,3,-3.443565,-3.608993,69.080303
6400,1,4,7.396664,-8.823514,209.041246
6400,1,5,3.917863,5.797834,1.000000
6400,1,6,2.870946,-4.678234,2.000000
6400,1,7,4.329339,0.408340,1.000000
6400,2,8,-5.206394,-0.702763,6.805197
6400,2,9,-1.795449,-3.125137,1.000000
6400,2,10,-3.090736,-4.715730,1.000000
6400,2,11,-0.506694,-10.341967,1642.297519
6400,3,12,-4.142439,-10.340902,115.207314
6400,3,13,-2.588867,-9.401504,1.000000
6400,3,14,-4.112590,-6.154251,1.000000
6400,3,15,2.465327,-0.705710,317.340842
6401,0,0,3.477092,-5.339001,147.495299
6401,0,1,-7.670934,-3.725802,127.633369
6401,0,2,0.318764,-7.776731,162.350461
6401,0,3,-3.126281,-4.074114,69.130945
6401,1,4,5.261696,-6.387856,210.041246
6401,1,5,2.889224,6.858044,1.000000
6401,1,6,0.646089,-3.885948,2.142962
6401,1,7,3.307665,1.479406,1.000000
6401,2,8,-6.246822,0.340127,6.508291
6401,2,9,-2.832047,-2.074862,1.000000
6401,2,10,-4.138379,-3.678578,1.000000
6401,2,11,-1.541272,-9.308784,1641.956337
6401,3,12,-5.182725,-9.306626,114.971116
6401,3,13,-3.630870,-8.365146,1.000000
6401,3,14,-5.174870,-5.105861,1.000000
6401,3,15,0.485617,-0.822345,317.361769
6402,0,0,4.060005,-3.768834,147.191170
6402,0,1,-7.116474,-2.129053,127.513498
6402,0,2,0.892747,-6.205073,160.934757
6402,0,3,-2.558547,-2.503199,68.288727
6402,1,4,5.879687,-4.806817,208.716248
6402,1,5,3.472085,8.456968,1.000000
6402,1,6,0.451802,-3.136165,2.173655
6402,1,7,3.890852,3.058562,1.000000
6402,2,8,-5.680255,1.930950,5.607573
6402,2,9,-2.269027,-0.496212,1.000000
6402,2,10,-3.580380,-2.080817,1.000000
6402,2,11,-0.973591,-7.740929,1641.698426
6402,3,12,-4.633925,-7.740712,114.044131
6402,3,13,-3.067029,-6.795867,1.000000
6402,3,14,-4.617683,-3.522528,1.000000
6402,3,15,1.664394,2.420784,318.361769
6403,0,0,3.191179,-3.033158,147.149301
6403,0,1,-9.477707,0.214092,128.160613
6403,0,2,0.017983,-5.475213,160.718800
6403,0,3,-3.444157,-1.754464,67.245608
6403,1,4,5.021253,-4.073867,207.550529
6403,1,5,2.609295,9.192022,1.000000
6403,1,6,0.085723,-0.532234,2.206577
6403,1,7,3.986991,5.808188,1.285837
6403,2,8,-6.575527,2.671577,5.200938
6403,2,9,-3.148606,0.253409,1.000000
6403,2,10,-4.477076,-1.328756,1.000000
6403,2,11,-3.744774,-5.279071,1641.848767
6403,3,12,-5.528604,-7.019035,113.634947
6403,3,13,-3.955613,-6.069912,1.000000
6403,3,14,-5.502630,-2.782597,1.000000
6403,3,15,-0.129768,2.774151,319.361769
6404,0,0,1.648177,-2.207326,146.397692
6404,0,1,-11.066598,1.062784,125.975556
6404,0,2,-2.585332,-2.552282,161.718800
6404,0,3,-5.023082,-0.919026,66.950633
6404,1,4,3.495218,-3.248742,203.034460
6404,1,5,1.065115,10.091078,1.000000
6404,1,6,-1.474614,0.304203,1.203899
6404,1,7,2.432544,6.657006,1.000000
6404,2,8,-10.087207,2.978579,6.002038
6404,2,9,-4.716082,1.095979,1.000000
6404,2,10,-8.192313,-0.070952,1.444982
6404,2,11,-5.324387,-4.456446,1640.982962
6404,3,12,-7.116240,-6.197118,113.311489
6404,3,13,-5.521110,-5.251564,1.000000
6404,3,14,-7.096993,-1.955770,1.000000
6404,3,15,-1.692519,3.636738,316.718883
6405,0,0,1.726051,-1.562424,143.552145
6405,0,1,-11.016725,1.731440,118.571904
6405,0,2,-2.500852,-1.906535,156.440331
6405,0,3,-4.954525,-0.277518,59.137416
6405,1,4,3.603499,-2.607601,184.370279
6405,1,5,1.159710,10.736844,1.000000
6405,1,6,0.146916,1.324372,2.203899
6405,1,7,2.506639,7.313301,1.000000
6405,2,8,-10.019562,3.647700,1.000000
6405,2,9,-4.647133,1.760689,1.000000
6405,2,10,-8.129564,0.570267,1.000000
6405,2,11,-6.415253,-4.576164,1641.501993
6405,3,12,-8.107523,-3.590332,113.731114
6405,3,13,-5.454398,-4.616389,1.000000
6405,3,14,-7.030366,-1.316699,1.000000
6405,3,15,-2.756580,6.313801,317.033480
6406,0,0,1.720738,-1.872516,143.039078
6406,0,1,-11.040951,1.441748,117.851937
6406,0,2,-2.505907,-2.216898,155.523689
6406,0,3,-4.969722,-0.585307,58.271331
6406,1,4,3.624604,-2.920657,180.305118
6406,1,5,1.145978,10.429970,1.000000
6406,1,6,0.136215,1.021907,1.822374
6406,1,7,2.505006,7.054781,1.000000
6406,2,8,-10.563461,1.737592,1.505376
6406,2,9,-3.526438,-0.080188,1.579408
6406,2,10,-8.145388,0.272763,1.000000
6406,2,11,-6.445018,-4.906548,1640.787074
6406,3,12,-8.127848,-3.904527,113.525195
6406,3,13,-5.471017,-4.927848,1.000000
6406,3,14,-7.048240,-1.624542,1.000000
6406,3,15,-3.194731,7.112582,318.033480
6407,0,0,0.230798,-2.128652,142.824206
6407,0,1,-12.579061,1.194983,117.726387
6407,0,2,-3.900796,-1.933024,155.698917
6407,0,3,-6.494243,-0.842950,57.934352
6407,1,4,2.111313,-3.181905,178.176925
6407,1,5,-0.357391,10.250949,1.000000
6407,1,6,-1.370206,0.772449,1.625228
6407,1,7,-0.801935,6.435329,2.000000
6407,2,8,-12.116581,1.496794,1.000000
6407,2,9,-5.045375,-0.326687,1.359844
6407,2,10,-9.687359,0.018313,1.000000
6407,2,11,-7.965359,-5.169145,1640.638070
6407,3,12,-9.648903,-4.164969,113.444216
6407,3,13,-6.998535,-5.194684,1.000000
6407,3,14,-8.586822,-1.881323,1.000000
6407,3,15,-4.712245,6.859841,317.115107
6408,0,0,-3.376144,-5.326996,143.824206
6408,0,1,-14.199707,-0.244083,116.112668
6408,0,2,-5.485627,-3.376676,153.276292
6408,0,3,-8.092253,-2.282890,57.573354
6408,1,4,0.569926,-4.633187,173.491288
6408,1,5,-2.149355,8.395495,1.312105
6408,1,6,-2.945726,-0.663938,1.000000
6408,1,7,-2.369598,4.998607,1.000000
6408,2,8,-13.717556,0.059035,1.000000
6408,2,9,-6.636890,-1.761470,1.000000
6408,2,10,-11.286655,-1.416944,1.000000
6408,2,11,-9.563965,-6.621838,1640.136637
6408,3,12,-11.251663,-5.616312,112.877392
6408,3,13,-8.592473,-6.641193,1.000000
6408,3,14,-10.181714,-3.324096,1.000000
6408,3,15,-6.303724,5.439445,313.642965
6409,0,0,-2.258781,-7.104433,143.265886
6409,0,1,-13.104363,-2.010425,115.777693
6409,0,2,-6.015946,-5.162597,153.363218
6409,0,3,-6.989309,-4.058296,56.441922
6409,1,4,1.732850,-6.415942,170.572438
6409,1,5,-1.034456,6.668935,1.000000
6409,1,6,-1.826101,-2.435185,1.000000
6409,1,7,-1.266851,3.230875,1.000000
6409,2,8,-12.625593,-1.709193,1.000000
6409,2,9,-4.259135,-5.577788,2.000000
6409,2,10,-10.189241,-3.192843,1.000000
6409,2,11,-8.466648,-8.424438,1638.913628
6409,3,12,-8.799304,-8.764134,113.128880
6409,3,13,-7.491543,-8.438347,1.000000
6409,3,14,-9.085249,-5.102983,1.000000
6409,3,15,-5.203723,3.691889,312.362069
6410,0,0,-2.073937,-6.640245,143.200815
6410,0,1,-12.906306,-1.562739,115.758502
6410,0,2,-5.818900,-4.707059,153.184223
6410,0,3,-6.894180,-3.866754,56.456765
6410,1,4,1.874796,-5.953764,170.276649
6410,1,5,-0.839124,7.076535,1.000000
6410,1,6,0.411668,-1.558823,1.290206
6410,1,7,-1.524346,4.041678,2.000000
6410,2,8,-12.419339,-1.270550,1.000000
6410,2,9,-4.066237,-5.121167,1.796042
6410,2,10,-9.328795,-1.784616,1.083322
6410,2,11,-7.150751,-6.486934,1638.993283
6410,3,12,-8.594374,-8.296644,113.042468
6410,3,13,-7.294236,-7.976821,1.000000
6410,3,14,-8.878847,-4.649237,1.000000
6410,3,15,-5.009738,4.120581,312.119456
6411,0,0,-1.960381,-6.143210,141.867041
6411,0,1,-11.723713,-0.195311,116.327308
6411,0,2,-5.722561,-4.203644,151.064437
6411,0,3,-6.802839,-3.360748,55.381085
6411,1,4,2.021749,-5.451332,166.627786
6411,1,5,-0.742488,7.597294,1.000000
6411,1,6,0.512003,-1.047574,1.000000
6411,1,7,-1.406372,4.549561,1.000000
6411,2,8,-10.953191,-0.569819,2.000000
6411,2,9,-3.971252,-4.616331,1.000000
6411,2,10,-9.343719,0.226019,1.162545
6411,2,11,-7.065123,-5.986155,1638.442184
6411,3,12,-6.740911,-9.343361,113.059904
6411,3,13,-8.245272,-6.371346,1.683061
6411,3,14,-10.177149,-4.090574,1.752918
6411,3,15,-4.913937,4.640884,311.258127
6412,0,0,-0.731850,-6.425153,142.867041
6412,0,1,-10.018311,1.466249,117.021435
6412,0,2,-5.281601,-4.214160,150.920173
6412,0,3,-6.366641,-3.367691,54.969806
6412,1,4,2.475560,-5.467452,164.693211
6412,1,5,-0.303227,7.607500,1.000000
6412,1,6,0.357618,-0.422852,1.288670
6412,1,7,-0.961351,4.547255,1.000000
6412,2,8,-9.276091,-0.475608,2.457339
6412,2,9,-3.532428,-4.628664,1.000000
6412,2,10,-8.910025,0.243120,1.024832
6412,2,11,-7.478628,-7.451053,1639.237740
6412,3,12,-6.304595,-9.370905,112.913607
6412,3,13,-7.816051,-6.392015,1.250936
6412,3,14,-9.760590,-4.100954,1.325868
6412,3,15,-4.471740,4.670841,310.625987
6413,0,0,0.684592,-5.000574,142.768601
6413,0,1,-8.541352,1.938397,117.253553
6413,0,2,-3.867871,-2.787956,150.652604
6413,0,3,-5.161924,-1.595926,55.054431
6413,1,4,3.903765,-4.036350,164.546279
6413,1,5,1.134306,9.035805,1.000000
6413,1,6,1.803275,1.037413,1.184841
6413,1,7,0.465439,6.016778,1.000000
6413,2,8,-7.869595,0.949746,2.316762
6413,2,9,-0.258009,-1.106434,2.000000
6413,2,10,-7.504186,1.674961,1.000000
6413,2,11,-6.068969,-6.030386,1638.835106
6413,3,12,-4.892119,-7.947012,112.793138
6413,3,13,-6.408173,-4.967141,1.026137
6413,3,14,-8.353115,-2.664319,1.301797
6413,3,15,-3.055744,6.133610,309.990143
6414,0,0,1.927169,-5.278888,142.406406
6414,0,1,-6.040698,2.673387,118.253553
6414,0,2,-2.635414,-3.063770,149.675264
6414,0,3,-2.451671,-3.952809,55.904193
6414,1,4,5.149007,-4.314672,163.984953
6414,1,5,2.367618,8.818245,1.000000
6414,1,6,3.042692,0.771685,1.000000
6414,1,7,1.717256,5.790935,1.000000
6414,2,8,-6.657318,0.696865,2.132857
6414,2,9,0.997225,-1.374232,1.000000
6414,2,10,-5.953601,2.665172,1.227655
6414,2,11,-4.848473,-6.325463,1638.303776
6414,3,12,-3.664596,-8.243971,112.628312
6414,3,13,-5.187735,-5.243489,1.000000
6414,3,14,-7.530502,-4.855263,1.350905
6414,3,15,-1.824542,5.877985,309.977184
6415,0,0,2.185081,-4.261408,138.005483
6415,0,1,-5.791680,3.714830,112.641428
6415,0,2,-2.376012,-2.040749,146.593971
6415,0,3,-2.193518,-2.934426,55.425421
6415,1,4,5.446093,-3.295848,157.681787
6415,1,5,2.625332,9.869625,1.000000
6415,1,6,3.322767,1.797819,1.000000
6415,1,7,1.990007,6.849387,1.000000
6415,2,8,-6.407539,1.718006,1.000000
6415,2,9,1.279812,-0.352429,1.000000
6415,2,10,-5.707515,3.714039,1.000000
6415,2,11,-4.603972,-5.322392,1636.269214
6415,3,12,-4.559265,-6.506165,113.061242
6415,3,13,-4.939625,-4.226500,1.000000
6415,3,14,-7.297378,-3.836907,1.000000
6415,3,15,-0.696047,8.098483,310.977184
6416,0,0,3.364135,-5.128513,136.151168
6416,0,1,-4.622980,2.885139,98.996055
6416,0,2,-1.192868,-2.906072,140.215312
6416,0,3,-1.014442,-3.801627,54.033544
6416,1,4,6.624691,-4.165964,149.891437
6416,1,5,4.496143,7.159532,1.615854
6416,1,6,4.539057,0.952352,1.000000
6416,1,7,3.172648,5.999890,1.000000
6416,2,8,-3.748995,0.615900,2.000000
6416,2,9,2.459929,-1.212971,1.000000
6416,2,10,-4.537419,2.868428,1.000000
6416,2,11,-3.430198,-6.212153,1632.799742
6416,3,12,-3.382876,-7.392146,111.014071
6416,3,13,-3.765363,-5.095181,1.000000
6416,3,14,-6.128762,-4.710198,1.000000
6416,3,15,0.489973,7.239359,309.133289
6417,0,0,2.869377,-5.536404,134.868006
6417,0,1,-5.150005,2.497637,95.699487
6417,0,2,-1.705668,-3.305313,138.206355
6417,0,3,-1.526372,-4.203271,53.945296
6417,1,4,4.320174,-5.212387,150.891437
6417,1,5,3.983077,6.803287,1.209056
6417,1,6,4.036316,0.572673,1.000000
6417,1,7,2.664762,5.643443,1.000000
6417,2,8,-2.805316,0.887618,2.547972
6417,2,9,1.960478,-1.606525,1.000000
6417,2,10,-5.061366,2.502705,1.000000
6417,2,11,-3.953561,-6.628289,1632.018037
6417,3,12,-3.902409,-7.804320,110.859410
6417,3,13,-3.589525,-7.694286,1.194789
6417,3,14,-6.665247,-5.110771,1.000000
6417,3,15,-0.019174,6.851899,307.453427
6418,0,0,3.410109,-5.347724,134.773665
6418,0,1,-4.772191,1.127454,96.556261
6418,0,2,-0.806984,-2.231769,138.975650
6418,0,3,-0.964568,-4.021671,53.771334
6418,1,4,4.877151,-5.025566,149.801100
6418,1,5,4.533665,6.977572,1.000000
6418,1,6,4.582099,0.730743,1.000000
6418,1,7,3.196344,5.824953,1.000000
6418,2,8,-2.242165,1.063980,2.433093
6418,2,9,2.524007,-1.425112,1.000000
6418,2,10,-4.492887,2.648553,1.000000
6418,2,11,-3.382120,-6.434897,1631.914933
6418,3,12,-3.335364,-7.606933,110.766948
6418,3,13,-1.669328,-6.454053,2.194789
6418,3,14,-4.901673,-3.717127,1.039658
6418,3,15,0.539496,6.977987,306.817190
6419,0,0,2.776663,-6.292948,134.778156
6419,0,1,-4.480031,-0.583554,96.573867
6419,0,2,-2.374970,-2.862372,138.718216
6419,0,3,-2.532110,-4.661824,53.536565
6419,1,4,3.320846,-5.668451,149.642727
6419,1,5,2.971062,6.389873,1.000000
6419,1,6,3.025223,0.101323,1.000000
6419,1,7,1.631212,5.197395,1.000000
6419,2,8,-3.817799,0.447624,2.213084
6419,2,9,0.957139,-2.056871,1.000000
6419,2,10,-6.072790,2.043772,1.000000
6419,2,11,-4.965691,-7.089742,1631.708494
6419,3,12,-4.903866,-8.263056,110.713725
6419,3,13,-3.242897,-7.104159,2.104106
6419,3,14,-6.499557,-4.355640,1.000000
6419,3,15,-2.667536,5.715551,307.817190
6420,0,0,3.430585,-6.435321,134.595138
6420,0,1,-3.831109,-0.702110,96.505693
6420,0,2,-1.718987,-2.990110,138.450842
6420,0,3,-2.607649,-6.506065,53.839364
6420,1,4,4.020208,-5.813188,149.577553
6420,1,5,3.638196,6.302570,1.000000
6420,1,6,3.707293,-0.021978,1.000000
6420,1,7,3.538397,5.279931,2.000000
6420,2,8,-3.166656,0.332736,1.955769
6420,2,9,1.632529,-2.182213,1.000000
6420,2,10,-5.432038,1.920033,1.000000
6420,2,11,-4.323375,-7.242069,1631.651563
6420,3,12,-4.992800,-8.372977,110.714460
6420,3,13,-3.033613,-6.178800,2.243289
6420,3,14,-5.863558,-4.493228,1.000000
6420,3,15,-2.010514,5.618525,306.996677
6421,0,0,4.595529,-5.467445,134.303869
6421,0,1,-1.757740,0.329012,96.568181
6421,0,2,-0.590271,-2.014230,138.219765
6421,0,3,-1.474051,-5.539400,53.485749
6421,1,4,6.330425,-3.811823,150.577553
6421,1,5,4.790726,7.319706,1.000000
6421,1,6,4.835606,0.956766,1.000000
6421,1,7,4.696918,6.252659,1.000000
6421,2,8,-2.039497,1.304766,1.465161
6421,2,9,2.774848,-1.206330,1.000000
6421,2,10,-4.314494,2.889036,1.000000
6421,2,11,-3.200394,-6.287465,1631.431574
6421,3,12,-3.872619,-7.411906,110.625469
6421,3,13,-1.906358,-5.210470,1.231522
6421,3,14,-4.746645,-3.521266,1.000000
6421,3,15,-0.883390,6.617994,306.568301
6422,0,0,4.716225,-6.791416,133.760402
6422,0,1,-1.655647,-0.975070,95.505861
6422,0,2,-0.679852,-4.811143,139.219765
6422,0,3,-1.370350,-6.865003,52.063081
6422,1,4,6.445825,-5.123705,149.487354
6422,1,5,4.400075,7.640985,1.050150
6422,1,6,4.960964,-0.345093,1.000000
6422,1,7,5.594523,3.660251,1.137246
6422,2,8,-1.938424,-0.003600,1.000000
6422,2,9,4.025729,-3.711047,1.227144
6422,2,10,-4.226359,1.579099,1.000000
6422,2,11,-3.111160,-7.600605,1631.148269
6422,3,12,-3.777695,-8.741182,110.465672
6422,3,13,-1.804970,-6.522257,1.000000
6422,3,14,-4.659723,-4.833888,1.000000
6422,3,15,-0.777583,5.323696,305.858514
6423,0,0,1.543924,-6.794110,134.591998
6423,0,1,-3.265690,-1.025769,93.407977
6423,0,2,-2.287552,-4.859354,137.091387
6423,0,3,-2.982445,-6.924172,50.030115
6423,1,4,3.332044,-3.253455,149.703189
6423,1,5,3.245819,7.916899,1.194936
6423,1,6,5.101405,-2.110149,1.054647
6423,1,7,4.005730,3.621448,1.000000
6423,2,8,-3.549853,-0.026202,1.000000
6423,2,9,2.420225,-3.760159,1.000000
6423,2,10,-5.851141,1.564774,1.000000
6423,2,11,-4.731381,-7.667863,1630.453753
6423,3,12,-6.034725,-9.921711,110.531396
6423,3,13,-5.555621,-5.574380,1.150570
6423,3,14,-6.284659,-4.882580,1.000000
6423,3,15,-4.493697,4.714298,306.858514
6424,0,0,0.905763,-5.483599,133.799025
6424,0,1,-5.535473,2.383015,94.407977
6424,0,2,-2.937976,-3.541571,133.600578
6424,0,3,-3.635374,-5.614023,47.565171
6424,1,4,2.691510,-1.934829,149.571387
6424,1,5,2.622902,9.290628,1.000000
6424,1,6,4.695210,0.139461,1.195853
6424,1,7,3.358955,4.961559,1.000000
6424,2,8,-4.204916,1.318476,1.000000
6424,2,9,1.790135,-2.449337,1.000000
6424,2,10,-6.509566,2.877543,1.000000
6424,2,11,-5.386206,-6.359146,1630.308231
6424,3,12,-6.693859,-8.612981,110.171372
6424,3,13,-6.219553,-4.257577,1.000000
6424,3,14,-6.946393,-3.560528,1.000000
6424,3,15,-3.800075,5.666361,307.272911
6425,0,0,2.245049,-4.025477,133.317198
6425,0,1,-4.197003,3.870654,93.692370
6425,0,2,-1.595077,-2.080718,132.230410
6425,0,3,-2.285706,-4.156179,46.518580
6425,1,4,4.059733,-0.473936,149.252954
6425,1,5,3.993143,10.820583,1.000000
6425,1,6,6.054102,1.630696,1.000000
6425,1,7,4.710102,6.461995,1.000000
6425,2,8,-2.865301,2.808321,1.000000
6425,2,9,3.282592,0.703157,1.143371
6425,2,10,-5.584551,4.425577,1.041565
6425,2,11,-4.045790,-4.902632,1630.213939
6425,3,12,-5.161014,-6.342137,110.281164
6425,3,13,-3.167142,-1.238371,2.000000
6425,3,14,-5.610348,-2.093010,1.000000
6425,3,15,-2.458369,7.168409,306.563288
6426,0,0,2.958741,-2.883759,133.229055
6426,0,1,-3.516751,5.029897,93.048867
6426,0,2,1.042620,0.526261,132.892559
6426,0,3,-1.601678,-3.015765,46.045556
6426,1,4,4.774739,0.669163,148.637811
6426,1,5,4.683587,12.026029,1.000000
6426,1,6,8.295715,1.688029,1.088933
6426,1,7,5.397064,7.608541,1.000000
6426,2,8,-2.179981,3.969020,1.000000
6426,2,9,3.984801,1.852045,1.000000
6426,2,10,-4.912827,5.574555,1.000000
6426,2,11,-3.363700,-3.763377,1629.981745
6426,3,12,-4.478842,-5.203480,110.211059
6426,3,13,-2.715685,1.040716,3.000000
6426,3,14,-4.936148,-0.942757,1.000000
6426,3,15,-1.772466,8.329543,306.498485
6427,0,0,2.944988,-2.879905,138.008897
6427,0,1,-3.516490,4.990787,99.845858
6427,0,2,1.029296,0.519787,141.697698
6427,0,3,-1.603915,-3.013171,52.660865
6427,1,4,4.755790,0.663850,172.412811
6427,1,5,4.667234,11.971667,5.291700
6427,1,6,8.257350,1.680647,6.255441
6427,1,7,5.367212,7.579370,2.386234
